winnerIndex,seed,turns,crystalWin,unitWin,co_generations,co_sumChampionHostFindGen,co_championHostFitnesses,co_sumChampionParasiteFindGen,co_championParasiteFitnesses,oe_generations,oe_sumChampionHostFindGen,oe_championFitnesses
,,,,,116.0,,204.5,,53.67741935483871,1762.0,,3484.0
,,,,,129.0,,1071.0,,74.22222222222223,2649.0,,1809.0
,,,,,106.0,,11187.666666666666,,-63.46875,2739.0,,-141.0
,,,,,189.0,,60000.0,,-260.8333333333333,2621.0,,-10055.0
1,798846162065,63,True,False,20.0,1045.0,854.5,1045.0,79.83333333333333,1274.0,3664.0,2570.0
,,,,,22.0,,462.6666666666667,,46.36363636363637,718.0,,1160.0
,,,,,11.0,,548.2333333333333,,55.625,59.0,,1930.0
,,,,,16.0,,767.3333333333334,,27.0,429.0,,1585.0
,,,,,15.0,,220.66666666666666,,190.33333333333334,41.0,,1785.0
,,,,,35.0,,1136.8333333333333,,183.68421052631578,298.0,,2175.0
,,,,,34.0,,930.5,,61.6,350.0,,1695.0
,,,,,34.0,,-423.76666666666665,,117.27272727272727,359.0,,1145.0
,,,,,33.0,,-1196.0,,158.1818181818182,298.0,,3595.0
,,,,,37.0,,-68.0,,117.10526315789474,370.0,,2135.0
,,,,,35.0,,-446.0,,85.21739130434783,352.0,,1720.0
,,,,,34.0,,-941.8333333333334,,76.08695652173913,399.0,,655.0
,,,,,31.0,,-661.8333333333334,,54.375,383.0,,2160.0
,,,,,27.0,,8895.166666666666,,35.0,375.0,,875.0
,,,,,35.0,,12964.0,,-258.0,296.0,,-7925.0
,,,,,38.0,,10792.5,,-241.66666666666666,366.0,,-8785.0
,,,,,37.0,,11162.166666666666,,-272.27272727272725,353.0,,-6665.0
,,,,,36.0,,8296.0,,-142.56410256410257,363.0,,-6665.0
,,,,,36.0,,8504.5,,-138.1818181818182,324.0,,-5680.0
,,,,,35.0,,6254.5,,-136.09756097560975,364.0,,-5160.0
,,,,,34.0,,6746.333333333333,,-112.1875,330.0,,-3860.0
,,,,,35.0,,8508.666666666666,,-205.4878048780488,333.0,,-3390.0
,,,,,36.0,,3475.8333333333335,,108.46153846153847,366.0,,-3140.0
,,,,,38.0,,-5820.5,,390.4761904761905,339.0,,8940.0
,,,,,34.0,,-5846.833333333333,,441.5,369.0,,9085.0
,,,,,42.0,,-6932.666666666667,,432.3125,326.0,,11532.0
,,,,,37.0,,-4519.0,,604.5217391304348,371.0,,9348.0
,,,,,45.0,,-8389.166666666666,,484.6363636363636,411.0,,8962.0
,,,,,48.0,,-11974.9,,631.6842105263158,390.0,,13470.0
,,,,,47.0,,-13291.0,,795.2941176470588,435.0,,15490.0
,,,,,48.0,,-14229.0,,720.45,403.0,,16104.0
,,,,,,,,,,481.0,,60000.0
2,471074986452,40,True,False,30.0,594.0,647.0,632.0,27.727272727272727,1337.0,1326.0,2320.0
,,,,,17.0,,1841.5,,74.0909090909091,744.0,,1160.0
,,,,,21.0,,929.8333333333334,,20.166666666666668,60.0,,595.0
,,,,,16.0,,-192.33333333333334,,53.125,404.0,,1235.0
,,,,,16.0,,213.16666666666666,,60.43478260869565,345.0,,1315.0
,,,,,21.0,,6.833333333333333,,85.0,54.0,,2410.0
,,,,,32.0,,-1400.6666666666667,,105.0,299.0,,1235.0
,,,,,35.0,,-231.66666666666666,,67.38095238095238,294.0,,2140.0
,,,,,35.0,,1683.6666666666667,,47.05882352941177,324.0,,1790.0
,,,,,33.0,,3751.1666666666665,,-29.545454545454547,374.0,,1530.0
,,,,,34.0,,1572.5,,-32.36666666666667,378.0,,-830.0
,,,,,36.0,,2822.9,,-7.833333333333333,340.0,,83.0
,,,,,33.0,,996.5666666666667,,9.393939393939394,387.0,,-551.0
,,,,,38.0,,710.1666666666666,,21.333333333333332,376.0,,1341.0
,,,,,33.0,,159.33333333333334,,35.714285714285715,371.0,,1800.0
,,,,,35.0,,9179.5,,133.63636363636363,386.0,,1090.0
,,,,,41.0,,9124.0,,-159.46666666666667,396.0,,-6581.0
,,,,,43.0,,7091.5,,-167.64285714285714,419.0,,-7291.0
,,,,,41.0,,7713.0,,-132.9512195121951,409.0,,-5087.0
,,,,,42.0,,60000.0,,-171.80769230769232,579.0,,-3718.0
1,1029000585949,13,True,False,27.0,125.0,383.6666666666667,125.0,49.61538461538461,1469.0,507.0,2320.0
,,,,,24.0,,-774.0,,107.94117647058823,695.0,,540.0
,,,,,16.0,,-449.0,,73.56521739130434,575.0,,2130.0
,,,,,16.0,,-6132.9,,603.9333333333333,351.0,,4929.0
,,,,,20.0,,-6341.0,,533.2941176470588,320.0,,9236.0
,,,,,22.0,,-25258.033333333333,,2857.1428571428573,322.0,,23112.0
,,,,,,,,,,429.0,,60000.0
1,863253044945,47,True,False,16.0,866.0,2072.3333333333335,867.0,15.0,79.0,2118.0,2320.0
,,,,,31.0,,637.5,,12.826086956521738,98.0,,1570.0
,,,,,25.0,,94.33333333333333,,35.9375,468.0,,1630.0
,,,,,18.0,,1413.0,,-14.242424242424242,32.0,,2770.0
,,,,,34.0,,2026.8333333333333,,-26.666666666666668,352.0,,-765.0
,,,,,31.0,,1190.1666666666667,,20.217391304347824,311.0,,395.0
,,,,,34.0,,2079.0,,16.57894736842105,315.0,,1030.0
,,,,,36.0,,1431.1666666666667,,-15.862068965517242,381.0,,-320.0
,,,,,35.0,,1089.3333333333333,,-19.875,455.0,,-510.0
,,,,,35.0,,1397.6666666666667,,64.0909090909091,382.0,,570.0
,,,,,34.0,,2104.5,,14.5,470.0,,-195.0
,,,,,33.0,,-8423.666666666666,,437.5263157894737,446.0,,9242.0
,,,,,36.0,,-5933.666666666667,,554.1904761904761,487.0,,10063.0
,,,,,40.0,,-8394.5,,518.578947368421,545.0,,10453.0
,,,,,42.0,,-10013.0,,571.0952380952381,543.0,,12813.0
,,,,,47.0,,-10068.666666666666,,709.6666666666666,663.0,,14308.0
,,,,,44.0,,-8681.0,,585.125,564.0,,11603.0
,,,,,47.0,,-11237.5,,666.0588235294117,585.0,,12930.0
,,,,,46.0,,-11033.0,,562.9565217391304,575.0,,14577.0
,,,,,44.0,,-8753.333333333334,,517.7058823529412,673.0,,14001.0
,,,,,48.0,,-2353.3333333333335,,653.5,688.0,,11527.0
,,,,,54.0,,-3356.3,,531.9444444444445,631.0,,6295.0
,,,,,57.0,,-3493.1666666666665,,458.89473684210526,603.0,,8459.0
,,,,,,,,,,709.0,,60000.0
2,200823469129,74,True,False,20.0,1530.0,1716.3333333333333,1602.0,75.0,79.0,3789.0,2010.0
,,,,,14.0,,2417.1666666666665,,73.26086956521739,45.0,,1475.0
,,,,,43.0,,495.5,,63.888888888888886,39.0,,790.0
,,,,,39.0,,1163.0,,20.689655172413794,415.0,,1115.0
,,,,,42.0,,736.5,,73.92857142857143,362.0,,2115.0
,,,,,39.0,,1994.6666666666667,,-21.864864864864863,424.0,,85.0
,,,,,36.0,,366.3333333333333,,21.8,362.0,,-530.0
,,,,,36.0,,605.5,,7.407407407407407,431.0,,1738.0
,,,,,36.0,,4.333333333333333,,145.1,393.0,,2264.0
,,,,,39.0,,934.5,,43.26315789473684,517.0,,514.0
,,,,,37.0,,694.3333333333334,,4.0,509.0,,402.0
,,,,,37.0,,208.66666666666666,,54.77272727272727,469.0,,1510.0
,,,,,37.0,,525.1666666666666,,15.75,428.0,,2390.0
,,,,,33.0,,7447.666666666667,,143.23809523809524,458.0,,1370.0
,,,,,36.0,,10862.666666666666,,-164.375,414.0,,-5650.0
,,,,,39.0,,10293.5,,-214.02439024390245,476.0,,-6730.0
,,,,,40.0,,10650.833333333334,,-227.0212765957447,458.0,,-6505.0
,,,,,36.0,,12431.666666666666,,-270.54347826086956,460.0,,-6365.0
,,,,,43.0,,12671.833333333334,,-275.2173913043478,529.0,,-9794.0
,,,,,43.0,,12215.0,,-265.0,558.0,,-9216.0
,,,,,38.0,,4299.4,,43.5,526.0,,-8369.0
,,,,,44.0,,1572.3333333333333,,24.0,525.0,,1131.0
,,,,,48.0,,2365.1666666666665,,-44.743589743589745,620.0,,10.0
,,,,,47.0,,2712.8333333333335,,-47.55813953488372,603.0,,-455.0
,,,,,48.0,,4925.5,,-72.09302325581395,606.0,,-795.0
,,,,,41.0,,3120.6666666666665,,-61.46341463414634,655.0,,-2480.0
,,,,,42.0,,4828.666666666667,,-71.28205128205128,580.0,,-1880.0
,,,,,43.0,,2242.0,,17.38095238095238,596.0,,-600.0
,,,,,43.0,,-589.6666666666666,,63.1578947368421,624.0,,1100.0
,,,,,47.0,,1665.5,,7.6923076923076925,654.0,,2040.0
,,,,,53.0,,1595.3333333333333,,35.303030303030305,717.0,,190.0
,,,,,51.0,,1958.3333333333333,,-31.83783783783784,838.0,,-1158.0
,,,,,57.0,,-1677.0,,147.625,606.0,,2252.0
,,,,,54.0,,194.0,,148.2,934.0,,4232.0
,,,,,64.0,,3883.0,,-71.59183673469387,1355.0,,240.0
,,,,,85.0,,1728.5,,-34.30434782608695,1593.0,,-2488.0
,,,,,72.0,,60000.0,,-1224.4897959183672,1676.0,,-1248.0
0,1078714108462,100,False,False,26.0,1628.0,13.0,1629.0,59.523809523809526,1205.0,3208.0,1990.0
,,,,,18.0,,550.0,,67.6470588235294,625.0,,1410.0
,,,,,12.0,,115.16666666666667,,65.74074074074075,94.0,,1380.0
,,,,,16.0,,58.5,,95.0,415.0,,1465.0
,,,,,17.0,,-863.1666666666666,,86.81818181818181,399.0,,2140.0
,,,,,20.0,,-1585.9666666666667,,188.1578947368421,50.0,,4681.0
,,,,,32.0,,-2769.633333333333,,159.27777777777777,250.0,,3467.0
,,,,,32.0,,-2894.1666666666665,,237.75,266.0,,5936.0
,,,,,34.0,,-2388.0,,178.57142857142858,260.0,,4555.0
,,,,,35.0,,-1526.3333333333333,,178.52941176470588,350.0,,2845.0
,,,,,36.0,,-1524.6666666666667,,303.94736842105266,358.0,,3675.0
,,,,,35.0,,-1453.3333333333333,,164.77777777777777,393.0,,4386.0
,,,,,34.0,,-2684.3333333333335,,209.125,367.0,,5201.0
,,,,,37.0,,-13028.833333333334,,715.3,346.0,,15486.0
,,,,,35.0,,-9371.0,,571.3,368.0,,15681.0
,,,,,33.0,,-10384.166666666666,,909.125,388.0,,15336.0
,,,,,34.0,,-12893.333333333334,,699.7894736842105,336.0,,16926.0
,,,,,33.0,,-11970.166666666666,,971.6153846153846,326.0,,16926.0
,,,,,32.0,,-12864.333333333334,,866.8,332.0,,17036.0
,,,,,32.0,,-10750.333333333334,,785.2,331.0,,18124.0
,,,,,33.0,,-12975.966666666667,,929.125,350.0,,17395.0
,,,,,30.0,,-12359.333333333334,,735.5625,338.0,,16895.0
,,,,,31.0,,-10285.0,,685.6666666666666,325.0,,17069.0
,,,,,31.0,,-8514.333333333334,,563.9545454545455,329.0,,17549.0
,,,,,32.0,,-8186.0,,511.625,350.0,,17360.0
,,,,,32.0,,-10020.666666666666,,704.8,348.0,,17126.0
,,,,,33.0,,-10319.666666666666,,627.85,351.0,,15982.0
,,,,,33.0,,-11651.666666666666,,671.1578947368421,349.0,,16142.0
,,,,,34.0,,-10471.5,,761.35,352.0,,16502.0
,,,,,35.0,,-11990.5,,622.1,332.0,,17182.0
,,,,,34.0,,-13032.0,,748.1904761904761,391.0,,15712.0
,,,,,35.0,,-12305.5,,818.875,384.0,,15832.0
,,,,,35.0,,-11006.166666666666,,741.2941176470588,369.0,,15832.0
,,,,,34.0,,-12034.0,,665.8947368421053,364.0,,15832.0
,,,,,36.0,,-14591.0,,991.5,364.0,,16572.0
,,,,,36.0,,-15209.0,,944.8333333333334,359.0,,19027.0
,,,,,37.0,,-14658.666666666666,,830.3888888888889,362.0,,19027.0
,,,,,37.0,,-15311.5,,899.8636363636364,367.0,,19027.0
,,,,,37.0,,-16935.5,,1418.25,332.0,,20427.0
,,,,,37.0,,-17144.833333333332,,964.8333333333334,374.0,,21427.0
,,,,,36.0,,-17721.166666666668,,989.85,348.0,,21427.0
,,,,,42.0,,-17392.166666666668,,930.8947368421053,416.0,,19247.0
,,,,,41.0,,-17992.0,,1098.7222222222222,398.0,,20047.0
,,,,,40.0,,-15355.333333333334,,959.8125,421.0,,20407.0
,,,,,40.0,,-15724.5,,984.5555555555555,431.0,,20607.0
,,,,,41.0,,-17388.666666666668,,992.6111111111111,419.0,,20807.0
,,,,,40.0,,-17689.5,,1070.4117647058824,414.0,,20847.0
,,,,,42.0,,-19709.833333333332,,1114.0,400.0,,21677.0
,,,,,41.0,,-18534.833333333332,,1132.3333333333333,405.0,,22987.0
,,,,,111.0,,0.0,,0.0,401.0,,23147.0
1,799849127881,41,True,False,30.0,610.0,783.1666666666666,610.0,58.63636363636363,1475.0,1653.0,2260.0
,,,,,31.0,,187.16666666666666,,73.54166666666667,694.0,,1450.0
,,,,,11.0,,557.3333333333334,,30.535714285714285,76.0,,1945.0
,,,,,23.0,,-573.6666666666666,,82.22222222222223,440.0,,1345.0
,,,,,19.0,,-29.5,,50.86206896551724,469.0,,810.0
,,,,,22.0,,-1186.0,,63.25,449.0,,1510.0
,,,,,27.0,,-1147.0666666666666,,134.15,43.0,,2970.0
,,,,,33.0,,-2284.4,,206.33333333333334,386.0,,2989.0
,,,,,34.0,,-2959.0,,278.7391304347826,371.0,,5086.0
,,,,,38.0,,-3474.3333333333335,,366.9047619047619,409.0,,7719.0
,,,,,35.0,,-4816.0,,305.7142857142857,500.0,,6633.0
,,,,,33.0,,-6060.733333333334,,384.2352941176471,388.0,,9277.0
,,,,,34.0,,-5977.666666666667,,401.3333333333333,361.0,,9742.0
,,,,,33.0,,-6632.5,,447.1333333333333,368.0,,10207.0
,,,,,35.0,,-6870.666666666667,,362.63157894736844,361.0,,11637.0
,,,,,34.0,,-7470.0,,422.77272727272725,368.0,,12096.0
,,,,,34.0,,-15346.833333333334,,990.8333333333334,383.0,,18725.0
,,,,,34.0,,-16587.833333333332,,1064.8125,432.0,,19495.0
,,,,,34.0,,-19589.833333333332,,1094.611111111111,397.0,,22068.0
,,,,,36.0,,-20364.5,,1125.8947368421052,409.0,,23731.0
,,,,,,,,,,499.0,,60000.0
0,447084257846,100,False,False,30.0,1702.0,482.0,1702.0,71.66666666666667,1410.0,3854.0,2260.0
,,,,,23.0,,789.1666666666666,,13.96551724137931,768.0,,1450.0
,,,,,19.0,,56.166666666666664,,41.607142857142854,524.0,,1200.0
,,,,,14.0,,-497.5,,142.0,340.0,,1320.0
,,,,,8.0,,-601.4333333333333,,69.64285714285714,60.0,,1950.0
,,,,,20.0,,1678.8333333333333,,83.66666666666667,353.0,,2009.0
,,,,,15.0,,997.8333333333334,,81.04545454545455,317.0,,4198.0
,,,,,11.0,,-1019.6666666666666,,54.888888888888886,354.0,,828.0
,,,,,20.0,,378.5,,80.76470588235294,29.0,,2168.0
,,,,,32.0,,2103.6666666666665,,-8.263157894736842,392.0,,108.0
,,,,,32.0,,11060.666666666666,,-0.4473684210526316,366.0,,-1107.0
,,,,,36.0,,9963.666666666666,,-182.175,345.0,,-7882.0
,,,,,35.0,,8323.0,,-192.54761904761904,365.0,,-7267.0
,,,,,37.0,,7072.333333333333,,-92.73170731707317,333.0,,-4269.0
,,,,,34.0,,8027.166666666667,,-167.89361702127658,382.0,,-5897.0
,,,,,38.0,,5683.666666666667,,-110.86046511627907,347.0,,-5166.0
,,,,,35.0,,6143.666666666667,,-129.8139534883721,437.0,,-4617.0
,,,,,36.0,,6189.5,,-118.61904761904762,379.0,,-4922.0
,,,,,37.0,,6278.5,,-119.61702127659575,426.0,,-4682.0
,,,,,38.0,,-2478.0,,244.9047619047619,378.0,,4783.0
,,,,,38.0,,-806.3333333333334,,153.7058823529412,474.0,,3263.0
,,,,,43.0,,-4034.1666666666665,,250.15,399.0,,5163.0
,,,,,40.0,,-4801.166666666667,,302.6363636363636,406.0,,7473.0
,,,,,40.0,,-4964.0,,308.60869565217394,417.0,,7963.0
,,,,,39.0,,-6941.5,,433.11764705882354,415.0,,8383.0
,,,,,40.0,,-7320.833333333333,,426.4736842105263,403.0,,8343.0
,,,,,40.0,,-7293.5,,386.7368421052632,409.0,,9493.0
,,,,,41.0,,-5517.833333333333,,343.9375,380.0,,9643.0
,,,,,38.0,,-7172.833333333333,,549.0,397.0,,9643.0
,,,,,41.0,,-5415.666666666667,,426.72727272727275,409.0,,9643.0
,,,,,39.0,,-7083.666666666667,,496.2,396.0,,9643.0
,,,,,38.0,,-5831.333333333333,,413.22222222222223,396.0,,9643.0
,,,,,40.0,,-7261.0,,421.8333333333333,397.0,,9643.0
,,,,,39.0,,-5637.5,,420.72222222222223,390.0,,9643.0
,,,,,38.0,,-6976.666666666667,,448.22222222222223,384.0,,9643.0
,,,,,39.0,,-5959.166666666667,,395.6842105263158,394.0,,9643.0
,,,,,40.0,,-5469.666666666667,,396.0952380952381,389.0,,9643.0
,,,,,39.0,,-5416.333333333333,,423.9,400.0,,9643.0
,,,,,38.0,,-5554.5,,470.65,389.0,,9643.0
,,,,,39.0,,-5504.166666666667,,329.2608695652174,391.0,,9643.0
,,,,,41.0,,-7387.833333333333,,652.3333333333334,386.0,,9643.0
,,,,,38.0,,-6797.666666666667,,446.4375,381.0,,9193.0
,,,,,41.0,,-6655.833333333333,,510.1666666666667,393.0,,9193.0
,,,,,39.0,,-6426.833333333333,,396.2105263157895,400.0,,9103.0
,,,,,40.0,,-6885.833333333333,,508.05263157894734,392.0,,9103.0
,,,,,39.0,,-4879.166666666667,,283.875,405.0,,9103.0
,,,,,41.0,,-6908.166666666667,,499.85714285714283,396.0,,9103.0
,,,,,41.0,,-4970.833333333333,,373.25,375.0,,9103.0
,,,,,42.0,,-6900.333333333333,,469.8666666666667,383.0,,9103.0
,,,,,106.0,,0.0,,0.0,393.0,,9643.0
1,680646671073,76,False,True,15.0,1403.0,1688.3333333333333,1575.0,97.70833333333333,78.0,4144.0,2010.0
,,,,,13.0,,1951.3333333333333,,43.84615384615385,47.0,,1510.0
,,,,,44.0,,-151.16666666666666,,46.05263157894737,62.0,,1175.0
,,,,,40.0,,259.5,,64.0,442.0,,1650.0
,,,,,35.0,,-456.8333333333333,,75.625,378.0,,1900.0
,,,,,32.0,,-1343.1666666666667,,160.0,263.0,,2680.0
,,,,,33.0,,-348.6666666666667,,87.75,297.0,,1810.0
,,,,,33.0,,-1430.3333333333333,,143.61111111111111,322.0,,3110.0
,,,,,33.0,,-766.8333333333334,,154.58333333333334,330.0,,3570.0
,,,,,33.0,,-23.333333333333332,,122.8,326.0,,3870.0
,,,,,33.0,,-355.3333333333333,,170.0,335.0,,2350.0
,,,,,31.0,,-113.33333333333333,,61.36363636363637,320.0,,2720.0
,,,,,32.0,,-381.3333333333333,,150.0,335.0,,3790.0
,,,,,32.0,,-457.3333333333333,,48.541666666666664,329.0,,2840.0
,,,,,32.0,,34.333333333333336,,138.57142857142858,310.0,,3120.0
,,,,,32.0,,0.6666666666666666,,37.407407407407405,336.0,,2410.0
,,,,,32.0,,547.5,,30.0,325.0,,2210.0
,,,,,30.0,,103.33333333333333,,72.29166666666667,348.0,,1255.0
,,,,,31.0,,789.3333333333334,,-2.8947368421052633,330.0,,2210.0
,,,,,31.0,,-119.66666666666667,,123.47826086956522,328.0,,2640.0
,,,,,31.0,,-1283.6666666666667,,121.36363636363636,344.0,,2960.0
,,,,,32.0,,-768.6666666666666,,218.1304347826087,336.0,,3827.0
,,,,,32.0,,-1956.0,,153.36,320.0,,4694.0
,,,,,33.0,,-476.1666666666667,,275.9047619047619,336.0,,6019.0
,,,,,33.0,,-672.6666666666666,,246.625,439.0,,6329.0
,,,,,31.0,,1180.0,,222.21428571428572,364.0,,5699.0
,,,,,40.0,,-794.8333333333334,,79.95652173913044,402.0,,1479.0
,,,,,44.0,,-1163.6666666666667,,111.05555555555556,569.0,,1764.0
,,,,,43.0,,-1159.0,,178.8695652173913,600.0,,3314.0
,,,,,45.0,,-264.6666666666667,,109.54166666666667,572.0,,2874.0
,,,,,48.0,,-2125.0,,112.875,648.0,,4814.0
,,,,,50.0,,-2479.0,,222.6315789473684,636.0,,7014.0
,,,,,55.0,,-3965.0,,221.38888888888889,712.0,,4730.0
,,,,,60.0,,-5047.5,,280.72222222222223,588.0,,7478.0
,,,,,66.0,,-7160.5,,483.2,805.0,,6618.0
,,,,,63.0,,1069.8333333333333,,454.05555555555554,848.0,,7998.0
,,,,,70.0,,-169.83333333333334,,36.0,889.0,,528.0
,,,,,172.0,,-60000.0,,3750.0,712.0,,2588.0
1,772446151419,47,False,True,35.0,813.0,678.1666666666666,812.0,16.714285714285715,1532.0,2196.0,2050.0
,,,,,21.0,,-377.0,,118.42105263157895,623.0,,1200.0
,,,,,20.0,,1594.8333333333333,,63.86363636363637,505.0,,1540.0
,,,,,8.0,,1357.3333333333333,,50.0,440.0,,1190.0
,,,,,18.0,,1360.3333333333333,,76.34615384615384,457.0,,2270.0
,,,,,7.0,,1165.0,,83.47826086956522,72.0,,3970.0
,,,,,20.0,,1142.5,,152.10526315789474,407.0,,3390.0
,,,,,11.0,,-905.1666666666666,,193.8235294117647,453.0,,4615.0
,,,,,16.0,,-1790.6666666666667,,195.43478260869566,567.0,,4310.0
,,,,,38.0,,-3025.3333333333335,,237.5,72.0,,5215.0
,,,,,38.0,,5006.333333333333,,-112.67441860465117,413.0,,5305.0
,,,,,40.0,,3799.6666666666665,,-16.025641025641026,456.0,,-2005.0
,,,,,40.0,,2872.8333333333335,,66.62962962962963,439.0,,884.0
,,,,,42.0,,1633.8,,22.208333333333332,539.0,,-1411.0
,,,,,50.0,,-2228.4333333333334,,169.1904761904762,548.0,,573.0
,,,,,50.0,,-3541.6666666666665,,301.85714285714283,569.0,,4044.0
,,,,,44.0,,-3528.8333333333335,,346.70588235294116,635.0,,6284.0
,,,,,47.0,,-4978.166666666667,,321.77272727272725,437.0,,7404.0
,,,,,53.0,,-6431.166666666667,,370.8888888888889,547.0,,7184.0
,,,,,45.0,,-1803.3333333333333,,374.95,590.0,,7389.0
,,,,,56.0,,-6650.0,,435.6,578.0,,8307.0
,,,,,58.0,,-7616.666666666667,,440.09090909090907,604.0,,9582.0
,,,,,56.0,,-17531.0,,975.0555555555555,527.0,,19826.0
,,,,,,,,,,557.0,,60000.0
2,1358752160539,71,False,True,24.0,1459.0,1854.9,1606.0,55.666666666666664,80.0,2512.0,2050.0
,,,,,27.0,,1941.8333333333333,,58.035714285714285,44.0,,1850.0
,,,,,23.0,,-292.3333333333333,,62.2,66.0,,2030.0
,,,,,17.0,,-550.8333333333334,,101.9047619047619,35.0,,3360.0
,,,,,38.0,,-523.8333333333334,,56.666666666666664,437.0,,2110.0
,,,,,32.0,,95.66666666666667,,9.565217391304348,331.0,,980.0
,,,,,32.0,,-509.5,,57.89473684210526,321.0,,360.0
,,,,,32.0,,-1505.6666666666667,,100.26315789473684,306.0,,1880.0
,,,,,33.0,,-79.83333333333333,,155.43478260869566,307.0,,3455.0
,,,,,35.0,,-202.5,,126.0,353.0,,3210.0
,,,,,34.0,,280.6666666666667,,112.38095238095238,388.0,,3370.0
,,,,,31.0,,164.5,,48.92307692307692,450.0,,2620.0
,,,,,36.0,,-264.1666666666667,,151.05263157894737,388.0,,2802.0
,,,,,34.0,,1072.8,,153.24,368.0,,3370.0
,,,,,40.0,,1144.9,,40.758620689655174,392.0,,-112.0
,,,,,39.0,,1812.0,,6.681818181818182,467.0,,1422.0
,,,,,40.0,,-65.0,,133.28,409.0,,1832.0
,,,,,41.0,,1953.5,,-36.80434782608695,571.0,,2822.0
,,,,,36.0,,3755.5,,20.571428571428573,569.0,,972.0
,,,,,48.0,,3728.1666666666665,,-64.85106382978724,599.0,,-1748.0
,,,,,52.0,,5977.166666666667,,-110.16326530612245,644.0,,-328.0
,,,,,52.0,,7807.5,,-131.3111111111111,833.0,,-5304.0
,,,,,61.0,,5588.5,,-137.2,887.0,,-6244.0
,,,,,62.0,,5250.5,,-124.58536585365853,873.0,,-4713.0
,,,,,57.0,,5172.5,,-99.1304347826087,781.0,,-3425.0
,,,,,58.0,,4163.8,,-73.89655172413794,747.0,,-3005.0
,,,,,57.0,,4080.6666666666665,,-82.76595744680851,750.0,,-2840.0
,,,,,58.0,,3460.4666666666667,,-66.36585365853658,722.0,,-2090.0
,,,,,56.0,,-4296.0,,487.9166666666667,786.0,,6900.0
,,,,,60.0,,-3896.5,,230.0,1121.0,,4730.0
,,,,,60.0,,-1322.0,,397.6666666666667,1002.0,,5730.0
,,,,,68.0,,-686.5,,165.93333333333334,1097.0,,3320.0
,,,,,67.0,,20.0,,35.23809523809524,1584.0,,1089.0
,,,,,87.0,,1060.0,,-21.57894736842105,1549.0,,620.0
,,,,,79.0,,11962.0,,-90.0,1525.0,,-420.0
,,,,,,,,,,4063.0,,-60000.0
1,1132619785321,61,True,False,14.0,1080.0,2080.0,1080.0,32.5,78.0,2421.0,2220.0
,,,,,25.0,,379.1666666666667,,56.59090909090909,64.0,,1435.0
,,,,,27.0,,-78.5,,57.333333333333336,558.0,,1305.0
,,,,,23.0,,662.3333333333334,,124.78260869565217,485.0,,1980.0
,,,,,21.0,,350.6666666666667,,90.26315789473684,534.0,,2780.0
,,,,,21.0,,-968.5,,175.23809523809524,485.0,,3285.0
,,,,,12.0,,-529.2666666666667,,195.4,452.0,,5495.0
,,,,,17.0,,-157.66666666666666,,223.54166666666666,388.0,,4785.0
,,,,,39.0,,-3464.0,,181.92307692307693,53.0,,4915.0
,,,,,39.0,,-3282.866666666667,,269.4,354.0,,6230.0
,,,,,35.0,,-4903.366666666667,,312.40909090909093,424.0,,7195.0
,,,,,36.0,,-3373.1666666666665,,413.6842105263158,367.0,,7035.0
,,,,,38.0,,-3855.1666666666665,,251.31578947368422,395.0,,4770.0
,,,,,37.0,,-4024.1666666666665,,247.5,412.0,,6135.0
,,,,,39.0,,-5461.333333333333,,347.22222222222223,404.0,,7095.0
,,,,,37.0,,-3969.5,,291.25,433.0,,7260.0
,,,,,36.0,,-3878.3333333333335,,216.33333333333334,449.0,,7260.0
,,,,,35.0,,-2532.5,,264.72222222222223,449.0,,7260.0
,,,,,37.0,,-4529.0,,358.1578947368421,434.0,,7500.0
,,,,,38.0,,-5985.666666666667,,333.6111111111111,455.0,,7615.0
,,,,,44.0,,-6048.5,,426.3157894736842,407.0,,8565.0
,,,,,44.0,,-5216.0,,386.0,563.0,,7975.0
,,,,,44.0,,-4857.666666666667,,328.05555555555554,588.0,,7775.0
,,,,,48.0,,-5709.0,,300.7894736842105,582.0,,8635.0
,,,,,47.0,,-6348.5,,350.8333333333333,592.0,,9035.0
,,,,,48.0,,-4335.0,,274.375,562.0,,8475.0
,,,,,49.0,,-5543.5,,441.4782608695652,604.0,,8114.0
,,,,,53.0,,-9231.666666666666,,542.6190476190476,566.0,,10895.0
,,,,,48.0,,-19967.366666666665,,1521.6666666666667,637.0,,22300.0
,,,,,49.0,,-23009.0,,1441.888888888889,586.0,,25309.0
,,,,,,,,,,657.0,,60000.0
1,355435323356,65,True,False,18.0,1626.0,1852.0,1626.0,66.17647058823529,84.0,5981.0,2050.0
,,,,,20.0,,2361.6666666666665,,42.205882352941174,47.0,,1800.0
,,,,,50.0,,522.0,,102.27272727272727,47.0,,1370.0
,,,,,44.0,,950.5,,7.333333333333333,525.0,,1315.0
,,,,,40.0,,238.66666666666666,,71.47058823529412,427.0,,635.0
,,,,,37.0,,484.3333333333333,,33.8235294117647,398.0,,595.0
,,,,,37.0,,-319.6666666666667,,35.95238095238095,364.0,,735.0
,,,,,36.0,,-805.6666666666666,,83.33333333333333,367.0,,700.0
,,,,,37.0,,1927.5,,4.4,340.0,,1478.0
,,,,,36.0,,2823.6666666666665,,-38.93333333333333,345.0,,637.0
,,,,,38.0,,3244.8333333333335,,-0.9705882352941176,412.0,,-33.0
