"winnerIndex","seed","turns","crystalWin","unitWin","co_generations","co_championHostFindGen","co_championHostFitnesses","co_championParasiteFindGen","co_championParasiteFitnesses","oe_generations","oe_championHostFindGen","oe_championFitnesses"
"","","","","","29.0","29.0","-5928.666666666667","29.0","435.52","408.0","129.0","10671.0"
"","","","","","29.0","29.0","-4366.833333333333","29.0","388.2307692307692","396.0","362.0","9999.0"
"","","","","","32.0","32.0","-5935.5","32.0","541.0","401.0","30.0","9727.0"
"","","","","","29.0","28.0","2292.6666666666665","29.0","377.9130434782609","364.0","21.0","10791.0"
"","","","","","31.0","31.0","524.8333333333334","31.0","132.55555555555554","362.0","10.0","2342.0"
"","","","","","37.0","37.0","-2269.6","37.0","196.14285714285714","353.0","13.0","4212.0"
"","","","","","37.0","37.0","-4627.666666666667","37.0","340.6842105263158","372.0","98.0","6408.0"
"","","","","","37.0","37.0","-8020.333333333333","37.0","440.7826086956522","333.0","9.0","9403.0"
"","","","","","","","","","","372.0","6.0","60000.0"
"1","35763528979","39","True","False","16.0","16.0","2495.1666666666665","16.0","65.0","85.0","1.0","1970.0"
"","","","","","24.0","24.0","2173.3333333333335","24.0","101.45833333333333","41.0","6.0","2510.0"
"","","","","","44.0","44.0","639.0","44.0","39.4","46.0","24.0","2130.0"
"","","","","","36.0","36.0","-68.0","36.0","80.0","448.0","12.0","1630.0"
"","","","","","34.0","34.0","-3.0","34.0","44.21052631578947","414.0","88.0","1380.0"
"","","","","","35.0","35.0","1126.0","35.0","61.388888888888886","347.0","22.0","1485.0"
"","","","","","32.0","32.0","-1362.8","32.0","272.4761904761905","367.0","192.0","3154.0"
"","","","","","34.0","34.0","-9216.666666666666","34.0","544.9444444444445","318.0","10.0","14049.0"
"","","","","","38.0","38.0","-9746.333333333334","38.0","545.0","394.0","45.0","11109.0"
"","","","","","37.0","37.0","-8240.0","37.0","484.70588235294116","426.0","27.0","11760.0"
"","","","","","35.0","35.0","-9961.166666666666","35.0","552.2222222222222","410.0","27.0","11800.0"
"","","","","","35.0","35.0","-9970.0","35.0","690.2777777777778","384.0","47.0","13270.0"
"","","","","","37.0","37.0","-13536.666666666666","37.0","897.2222222222222","397.0","228.0","15550.0"
"","","","","","39.0","39.0","-14756.666666666666","39.0","924.375","402.0","61.0","15030.0"
"","","","","","38.0","38.0","-17774.333333333332","38.0","1192.125","378.0","66.0","17974.0"
"","","","","","38.0","38.0","-16477.666666666668","38.0","1099.6666666666667","378.0","26.0","20359.0"
"","","","","","38.0","38.0","-16831.0","38.0","935.0555555555555","426.0","380.0","19758.0"
"","","","","","37.0","37.0","-18033.0","37.0","1158.5","357.0","50.0","23630.0"
"","","","","","38.0","38.0","-19212.0","38.0","1130.1176470588234","348.0","34.0","24986.0"
"","","","","","","","","","","378.0","13.0","60000.0"
"1","485732499153","64","False","True","11.0","11.0","1688.0","11.0","61.08695652173913","85.0","2.0","2010.0"
"","","","","","33.0","33.0","-182.5","33.0","75.45454545454545","66.0","4.0","910.0"
"","","","","","28.0","28.0","-546.3333333333334","28.0","66.5","686.0","5.0","2085.0"
"","","","","","20.0","20.0","203.16666666666666","20.0","81.73913043478261","466.0","19.0","2040.0"
"","","","","","12.0","12.0","-736.0","12.0","58.4","396.0","9.0","2290.0"
"","","","","","18.0","18.0","-849.3333333333334","18.0","99.6875","71.0","26.0","3090.0"
"","","","","","33.0","33.0","-36.333333333333336","33.0","127.5","300.0","132.0","2145.0"
"","","","","","35.0","35.0","-580.0","35.0","142.5","349.0","50.0","3070.0"
"","","","","","35.0","35.0","-998.6666666666666","35.0","171.5","368.0","8.0","3620.0"
"","","","","","37.0","37.0","-507.5","37.0","191.8421052631579","424.0","141.0","3980.0"
"","","","","","34.0","34.0","1959.0","34.0","6.6","444.0","64.0","1285.0"
"","","","","","33.0","33.0","518.3333333333334","33.0","93.6842105263158","427.0","12.0","1460.0"
"","","","","","35.0","35.0","1779.6","35.0","77.32142857142857","457.0","172.0","2325.0"
"","","","","","33.0","33.0","-8494.0","33.0","548.4782608695652","434.0","53.0","12940.0"
"","","","","","37.0","37.0","-8766.0","37.0","1023.6363636363636","476.0","10.0","10820.0"
"","","","","","36.0","36.0","-9352.0","36.0","528.6842105263158","469.0","115.0","11780.0"
"","","","","","36.0","36.0","-8655.333333333334","35.0","612.5","491.0","56.0","11945.0"
"","","","","","36.0","36.0","-6918.833333333333","36.0","476.3888888888889","474.0","12.0","11655.0"
"","","","","","37.0","37.0","3297.8333333333335","37.0","491.7391304347826","504.0","6.0","9550.0"
"","","","","","37.0","37.0","4310.666666666667","37.0","-74.16666666666667","491.0","5.0","-550.0"
"","","","","","38.0","38.0","6463.166666666667","38.0","-107.56756756756756","504.0","9.0","-910.0"
"","","","","","40.0","40.0","5492.0","40.0","-119.76190476190476","543.0","29.0","-2680.0"
"","","","","","46.0","46.0","2686.5","46.0","-50.0","586.0","13.0","-3110.0"
"","","","","","48.0","48.0","2314.2","48.0","94.56521739130434","648.0","6.0","615.0"
"","","","","","46.0","46.0","2733.3333333333335","46.0","11.38888888888889","599.0","8.0","615.0"
"","","","","","45.0","45.0","2141.6","44.0","-19.0","568.0","8.0","1267.0"
"","","","","","45.0","45.0","235.83333333333334","45.0","122.3529411764706","525.0","9.0","2295.0"
"","","","","","53.0","53.0","-2353.0","53.0","171.875","691.0","270.0","2995.0"
"","","","","","53.0","53.0","-2961.5","53.0","220.0","911.0","67.0","4240.0"
"","","","","","62.0","62.0","-2885.0","62.0","217.76","900.0","12.0","5564.0"
"","","","","","69.0","69.0","-4656.5","69.0","252.0952380952381","955.0","340.0","5414.0"
"","","","","","178.0","1.0","-60000.0","178.0","4000.0","987.0","7.0","6974.0"
"2","694533785556","78","True","False","28.0","28.0","785.1666666666666","28.0","14.5","1418.0","1.0","2320.0"
"","","","","","26.0","26.0","-492.1666666666667","26.0","59.6","842.0","10.0","480.0"
"","","","","","22.0","22.0","649.8333333333334","22.0","56.95652173913044","565.0","6.0","1985.0"
"","","","","","14.0","14.0","-110.66666666666667","14.0","117.82608695652173","496.0","13.0","1220.0"
"","","","","","13.0","13.0","-304.1666666666667","13.0","53.958333333333336","477.0","27.0","520.0"
"","","","","","6.0","6.0","401.0","6.0","104.625","390.0","17.0","1450.0"
"","","","","","14.0","14.0","-2031.5","14.0","90.70588235294117","57.0","32.0","1625.0"
"","","","","","14.0","14.0","2193.0","14.0","47.52173913043478","31.0","19.0","3917.0"
"","","","","","34.0","34.0","-1697.6666666666667","34.0","138.63636363636363","496.0","15.0","2923.0"
"","","","","","30.0","30.0","-657.3333333333334","30.0","166.46666666666667","377.0","6.0","2552.0"
"","","","","","31.0","31.0","-552.7","31.0","65.21739130434783","382.0","14.0","1719.0"
"","","","","","32.0","32.0","-1405.5","32.0","381.64285714285717","357.0","100.0","3988.0"
"","","","","","32.0","32.0","-59.06666666666667","32.0","220.78947368421052","356.0","77.0","6017.0"
"","","","","","33.0","33.0","-607.1666666666666","33.0","214.5","366.0","190.0","5767.0"
"","","","","","33.0","33.0","-647.3333333333334","33.0","214.9","407.0","398.0","3253.0"
"","","","","","30.0","30.0","1431.0","30.0","118.4","379.0","21.0","3899.0"
"","","","","","31.0","31.0","-910.0","31.0","149.0","409.0","35.0","3155.0"
"","","","","","29.0","29.0","-2747.9333333333334","29.0","248.0","396.0","10.0","3395.0"
"","","","","","29.0","29.0","-1764.0","29.0","141.95238095238096","393.0","11.0","3553.0"
"","","","","","35.0","35.0","-1386.1666666666667","35.0","181.28571428571428","356.0","16.0","3918.0"
"","","","","","36.0","36.0","110.5","36.0","185.6315789473684","383.0","221.0","4277.0"
"","","","","","35.0","35.0","-1772.0","35.0","334.8125","417.0","345.0","5727.0"
"","","","","","35.0","35.0","-10608.166666666666","35.0","664.578947368421","401.0","72.0","15357.0"
"","","","","","40.0","40.0","-12403.666666666666","40.0","655.2105263157895","438.0","18.0","13844.0"
"","","","","","41.0","41.0","-10979.666666666666","41.0","676.0526315789474","455.0","81.0","13595.0"
"","","","","","41.0","41.0","-9486.666666666666","41.0","644.8888888888889","478.0","89.0","12708.0"
"","","","","","36.0","36.0","-6728.0","36.0","396.94117647058823","544.0","160.0","10058.0"
"","","","","","48.0","48.0","-6663.0","48.0","441.57142857142856","554.0","114.0","9518.0"
"","","","","","50.0","50.0","-4657.0","50.0","257.4","657.0","181.0","7888.0"
"","","","","","54.0","54.0","-3872.0","54.0","222.5","1023.0","46.0","6160.0"
"","","","","","53.0","53.0","-3355.0","53.0","298.94736842105266","1023.0","9.0","5480.0"
"","","","","","56.0","56.0","-3107.1666666666665","56.0","189.44444444444446","1290.0","11.0","3740.0"
"","","","","","59.0","59.0","-4439.5","59.0","282.5","1201.0","6.0","4700.0"
"","","","","","61.0","60.0","-3050.0","61.0","234.6153846153846","1256.0","72.0","4890.0"
"","","","","","66.0","66.0","-4886.0","66.0","306.25","1179.0","149.0","4600.0"
"","","","","","63.0","63.0","5064.0","63.0","245.78947368421052","1171.0","44.0","5610.0"
"","","","","","67.0","67.0","6744.5","67.0","-160.52380952380952","1228.0","54.0","-4242.0"
"","","","","","71.0","71.0","6812.0","71.0","-146.71428571428572","1510.0","1164.0","-6342.0"
"","","","","","153.0","1.0","60000.0","153.0","-151.55","1626.0","13.0","-6012.0"
"1","666958156481","35","True","False","22.0","22.0","2040.6666666666667","22.0","71.36363636363636","87.0","1.0","2010.0"
"","","","","","29.0","29.0","-134.16666666666666","29.0","34.77272727272727","78.0","7.0","830.0"
"","","","","","21.0","21.0","217.66666666666666","21.0","36.206896551724135","578.0","7.0","2060.0"
"","","","","","15.0","15.0","748.3333333333334","15.0","67.69565217391305","466.0","265.0","2822.0"
"","","","","","45.0","45.0","-848.1666666666666","45.0","200.23809523809524","38.0","4.0","4890.0"
"","","","","","43.0","43.0","-4713.166666666667","43.0","299.15","489.0","461.0","5468.0"
"","","","","","36.0","36.0","-5227.333333333333","36.0","383.5","519.0","8.0","6348.0"
"","","","","","38.0","38.0","-14949.333333333334","38.0","867.3333333333334","300.0","17.0","18472.0"
"","","","","","39.0","39.0","-15384.833333333334","39.0","1541.2","368.0","10.0","16812.0"
"","","","","","39.0","39.0","-15179.0","39.0","846.7777777777778","404.0","12.0","16832.0"
"","","","","","38.0","38.0","-13970.333333333334","38.0","890.8947368421053","418.0","46.0","18626.0"
"","","","","","39.0","39.0","-16381.833333333334","39.0","1024.0625","401.0","161.0","19756.0"
"","","","","","39.0","39.0","-15549.0","39.0","971.0625","425.0","228.0","21237.0"
"","","","","","39.0","39.0","-20641.5","39.0","1290.25","345.0","76.0","25204.0"
"","","","","","40.0","40.0","-23674.0","40.0","1246.0","356.0","13.0","27774.0"
"","","","","","37.0","37.0","-26513.0","37.0","1633.8947368421052","369.0","127.0","33034.0"
"","","","","","42.0","42.0","-25881.5","42.0","1741.4","474.0","13.0","27739.0"
"","","","","","","","","","","419.0","33.0","60000.0"
"2","256583274431","48","True","False","27.0","27.0","2075.5","27.0","73.0","93.0","1.0","2260.0"
"","","","","","22.0","22.0","1588.5","20.0","81.89655172413794","52.0","17.0","1725.0"
"","","","","","54.0","54.0","-1059.0","54.0","102.6086956521739","65.0","6.0","2280.0"
"","","","","","46.0","46.0","-162.83333333333334","46.0","78.57142857142857","523.0","8.0","2130.0"
"","","","","","41.0","41.0","1298.0","41.0","95.78947368421052","402.0","11.0","2470.0"
"","","","","","37.0","37.0","-526.0","37.0","88.33333333333333","403.0","30.0","1990.0"
"","","","","","53.0","53.0","2228.2","53.0","41.29032258064516","384.0","10.0","980.0"
"","","","","","58.0","58.0","-983.8","58.0","105.76190476190476","603.0","16.0","2078.0"
"","","","","","60.0","60.0","-954.7666666666667","60.0","79.28571428571429","602.0","236.0","2061.0"
"","","","","","59.0","59.0","525.2666666666667","59.0","105.5","648.0","53.0","2101.0"
"","","","","","59.0","59.0","829.5","59.0","41.48148148148148","670.0","20.0","1285.0"
"","","","","","58.0","58.0","3609.6666666666665","58.0","6.086956521739131","721.0","12.0","1120.0"
"","","","","","58.0","58.0","5198.0","58.0","-60.666666666666664","713.0","306.0","-1870.0"
"","","","","","57.0","57.0","5378.666666666667","57.0","-105.54347826086956","757.0","41.0","-3295.0"
"","","","","","59.0","59.0","8305.666666666666","59.0","209.73684210526315","718.0","26.0","-3295.0"
"","","","","","59.0","59.0","5107.0","59.0","-90.85106382978724","736.0","36.0","-4195.0"
"","","","","","62.0","62.0","5946.0","62.0","-58.75","763.0","8.0","-3230.0"
"","","","","","57.0","57.0","8116.5","57.0","-141.8421052631579","750.0","141.0","-3850.0"
"","","","","","65.0","65.0","8822.0","65.0","-123.57142857142857","815.0","691.0","-5450.0"
"","","","","","64.0","64.0","9831.833333333334","64.0","-200.3877551020408","889.0","35.0","-5950.0"
"","","","","","74.0","74.0","9632.5","74.0","-164.2340425531915","844.0","96.0","-7119.0"
"","","","","","72.0","72.0","11715.666666666666","72.0","-271.8139534883721","1162.0","817.0","-7078.0"
"","","","","","76.0","76.0","10987.833333333334","76.0","-224.22222222222223","1203.0","10.0","-8520.0"
"","","","","","88.0","1.0","60000.0","88.0","-170.52380952380952","1230.0","23.0","-7152.0"
"2","1249884158359","48","True","False","18.0","18.0","768.6666666666666","18.0","8.703703703703704","1265.0","1.0","2050.0"
"","","","","","14.0","14.0","2382.5","14.0","13.6","39.0","4.0","1510.0"
"","","","","","21.0","21.0","-248.16666666666666","21.0","58.0","37.0","37.0","1505.0"
"","","","","","25.0","25.0","-498.5","25.0","92.04545454545455","424.0","8.0","2165.0"
"","","","","","17.0","17.0","-519.5","17.0","43.4","329.0","90.0","2375.0"
"","","","","","13.0","13.0","-1611.9333333333334","13.0","106.0","349.0","337.0","1949.0"
"","","","","","12.0","12.0","-896.4","12.0","98.94736842105263","361.0","106.0","2355.0"
"","","","","","9.0","9.0","2139.266666666667","9.0","15.541666666666666","361.0","6.0","2195.0"
"","","","","","14.0","14.0","5118.0","14.0","0.0","277.0","49.0","475.0"
"","","","","","25.0","25.0","3291.0","25.0","15.38888888888889","33.0","8.0","1359.0"
"","","","","","32.0","32.0","3115.133333333333","32.0","15.694444444444445","367.0","96.0","990.0"
"","","","","","29.0","29.0","4757.366666666667","29.0","-40.0625","345.0","30.0","-890.0"
"","","","","","31.0","31.0","5259.833333333333","31.0","-71.82051282051282","326.0","43.0","-2162.0"
"","","","","","28.0","28.0","14496.8","28.0","-159.14285714285714","326.0","9.0","-3291.0"
"","","","","","27.0","27.0","16918.0","27.0","-342.1136363636364","299.0","33.0","-12661.0"
"","","","","","35.0","35.0","14086.533333333333","35.0","-326.04651162790697","407.0","196.0","-12680.0"
"","","","","","32.0","32.0","13076.666666666666","32.0","-275.5652173913044","318.0","13.0","-11761.0"
"","","","","","31.0","31.0","14759.333333333334","31.0","-303.5416666666667","301.0","175.0","-10850.0"
"","","","","","31.0","31.0","12699.0","31.0","-293.57142857142856","301.0","14.0","-10690.0"
"","","","","","32.0","32.0","12277.333333333334","32.0","-253.94736842105263","312.0","131.0","-9890.0"
"","","","","","32.0","32.0","12525.5","32.0","-270.9782608695652","275.0","94.0","-8290.0"
"","","","","","34.0","34.0","5367.833333333333","34.0","-80.1219512195122","345.0","102.0","-1605.0"
"","","","","","35.0","35.0","5499.166666666667","35.0","-39.0","366.0","328.0","-1115.0"
"","","","","","47.0","3.0","60000.0","47.0","-91.875","398.0","14.0","-3265.0"
"1","619697996468","53","False","True","20.0","20.0","787.1666666666666","19.0","44.166666666666664","1149.0","1.0","2050.0"
"","","","","","12.0","12.0","2262.5","11.0","17.954545454545453","453.0","16.0","1180.0"
"","","","","","24.0","23.0","477.6666666666667","24.0","65.45454545454545","57.0","16.0","1620.0"
"","","","","","17.0","17.0","253.5","17.0","82.8","340.0","35.0","1370.0"
"","","","","","11.0","11.0","-1498.0","11.0","120.0","29.0","15.0","2545.0"
"","","","","","34.0","34.0","-3092.3333333333335","34.0","189.25","339.0","190.0","4995.0"
"","","","","","36.0","36.0","-831.0","36.0","62.529411764705884","299.0","175.0","4173.0"
"","","","","","31.0","31.0","956.2","31.0","159.6875","308.0","12.0","2621.0"
"","","","","","35.0","35.0","-2224.9333333333334","35.0","139.0","323.0","289.0","2762.0"
"","","","","","36.0","36.0","96.83333333333333","36.0","123.1875","303.0","276.0","4346.0"
"","","","","","40.0","39.0","-1325.7666666666667","40.0","149.5","454.0","324.0","2311.0"
"","","","","","43.0","43.0","-922.0666666666667","43.0","208.94444444444446","420.0","74.0","3136.0"
"","","","","","42.0","42.0","-714.9","42.0","101.18181818181819","566.0","493.0","1511.0"
"","","","","","39.0","39.0","-837.8333333333334","39.0","58.23809523809524","472.0","14.0","2378.0"
"","","","","","38.0","38.0","-1702.9666666666667","38.0","111.2258064516129","500.0","199.0","3303.0"
"","","","","","41.0","41.0","-1961.0","41.0","210.1578947368421","477.0","21.0","5823.0"
"","","","","","45.0","45.0","-1501.8333333333333","45.0","130.3125","585.0","6.0","2405.0"
"","","","","","45.0","45.0","-1473.0","45.0","196.0","563.0","22.0","4370.0"
"","","","","","44.0","44.0","-4180.0","44.0","226.57894736842104","604.0","40.0","4380.0"
"","","","","","43.0","43.0","-5615.5","43.0","366.1764705882353","557.0","43.0","6030.0"
"","","","","","45.0","45.0","-14667.166666666666","45.0","941.6666666666666","572.0","12.0","17410.0"
"","","","","","46.0","46.0","-17092.833333333332","46.0","1105.8333333333333","576.0","552.0","19010.0"
"","","","","","45.0","45.0","-17390.5","45.0","1264.0714285714287","476.0","16.0","20079.0"
"","","","","","44.0","44.0","-17717.0","44.0","984.5555555555555","475.0","37.0","22518.0"
"","","","","","53.0","53.0","-22317.0","53.0","1444.5882352941176","518.0","105.0","22828.0"
"","","","","","53.0","53.0","-25643.833333333332","53.0","1649.3529411764705","692.0","519.0","27699.0"
"","","","","","","","","","","790.0","39.0","60000.0"
"2","564153884819","81","False","True","29.0","29.0","812.5","29.0","35.714285714285715","1563.0","1.0","2010.0"
"","","","","","21.0","21.0","928.6666666666666","21.0","39.193548387096776","681.0","27.0","1470.0"
"","","","","","17.0","17.0","664.2333333333333","17.0","11.052631578947368","102.0","32.0","845.0"
"","","","","","22.0","22.0","187.16666666666666","22.0","70.41666666666667","490.0","50.0","710.0"
"","","","","","13.0","13.0","516.6666666666666","13.0","53.125","405.0","17.0","790.0"
"","","","","","15.0","15.0","-622.1666666666666","15.0","92.25","416.0","11.0","1740.0"
"","","","","","11.0","11.0","-1462.1666666666667","11.0","103.4090909090909","371.0","356.0","2100.0"
"","","","","","7.0","7.0","-1074.0","7.0","229.75","289.0","58.0","2990.0"
"","","","","","36.0","36.0","-255.16666666666666","36.0","73.75","36.0","9.0","3830.0"
"","","","","","35.0","35.0","1093.6666666666667","35.0","90.20833333333333","419.0","33.0","2355.0"
"","","","","","36.0","36.0","-2118.5","36.0","132.44444444444446","400.0","48.0","4115.0"
"","","","","","34.0","34.0","338.8333333333333","34.0","183.61111111111111","466.0","9.0","4140.0"
"","","","","","34.0","34.0","-471.6666666666667","34.0","97.84615384615384","440.0","50.0","3190.0"
"","","","","","34.0","34.0","8703.2","34.0","76.42857142857143","436.0","24.0","1955.0"
"","","","","","37.0","37.0","7780.666666666667","37.0","-154.9777777777778","421.0","45.0","-6100.0"
"","","","","","34.0","34.0","9456.9","34.0","-229.17073170731706","476.0","68.0","-6014.0"
"","","","","","37.0","37.0","9070.166666666666","37.0","-158.95348837209303","391.0","131.0","-6634.0"
"","","","","","37.0","37.0","11109.166666666666","37.0","-249.85714285714286","534.0","11.0","-8290.0"
"","","","","","42.0","42.0","9290.733333333334","42.0","-190.5","608.0","135.0","-7744.0"
"","","","","","45.0","45.0","11635.5","45.0","-258.2888888888889","607.0","40.0","-8573.0"
"","","","","","45.0","45.0","11715.033333333333","45.0","-228.0888888888889","594.0","143.0","-10621.0"
"","","","","","47.0","47.0","4585.0","47.0","-51.303030303030305","583.0","83.0","-1117.0"
"","","","","","50.0","50.0","3640.8333333333335","50.0","-88.02439024390245","609.0","377.0","-2129.0"
"","","","","","51.0","51.0","2709.0","51.0","-0.2647058823529412","607.0","37.0","-204.0"
"","","","","","49.0","49.0","3497.5","49.0","-61.28","649.0","15.0","-1269.0"
"","","","","","48.0","48.0","3690.6666666666665","48.0","-71.02083333333333","702.0","237.0","-2409.0"
"","","","","","49.0","49.0","5237.333333333333","49.0","-115.64444444444445","678.0","37.0","-1409.0"
"","","","","","55.0","55.0","5441.5","55.0","-98.75757575757575","746.0","75.0","-2784.0"
"","","","","","58.0","58.0","6151.5","58.0","-130.0952380952381","782.0","47.0","-3524.0"
"","","","","","56.0","56.0","6560.0","56.0","-131.225","926.0","152.0","-5344.0"
"","","","","","54.0","54.0","6389.833333333333","54.0","-108.06896551724138","814.0","92.0","-3924.0"
"","","","","","59.0","59.0","5785.666666666667","59.0","-120.725","756.0","104.0","-3924.0"
"","","","","","53.0","53.0","6316.5","53.0","-113.38297872340425","741.0","6.0","-3789.0"
"","","","","","55.0","55.0","6761.833333333333","55.0","-149.86046511627907","759.0","54.0","-4149.0"
"","","","","","56.0","56.0","6431.5","56.0","-123.1219512195122","692.0","9.0","-3938.0"
"","","","","","52.0","52.0","6684.0","52.0","-139.23809523809524","798.0","161.0","-4128.0"
"","","","","","53.0","53.0","3524.3333333333335","53.0","-59.0","737.0","47.0","-3642.0"
"","","","","","58.0","58.0","4589.0","58.0","-53.21621621621622","719.0","24.0","-409.0"
"","","","","","51.0","51.0","8603.5","51.0","-199.90697674418604","826.0","14.0","-769.0"
"","","","","","72.0","9.0","60000.0","72.0","-162.4","1435.0","455.0","-7296.0"
"","","","","","","","","","","3751.0","1.0","-60000.0"
"2","533860587022","95","False","True","19.0","19.0","1701.0","19.0","99.6875","82.0","1.0","2320.0"
"","","","","","27.0","27.0","456.6666666666667","27.0","25.862068965517242","115.0","1.0","1820.0"
"","","","","","21.0","21.0","-451.0","21.0","51.61290322580645","605.0","45.0","1605.0"
"","","","","","18.0","18.0","457.0","18.0","86.92307692307692","383.0","19.0","2305.0"
"","","","","","17.0","17.0","-1683.1666666666667","17.0","134.75","370.0","11.0","4005.0"
"","","","","","10.0","10.0","674.3333333333334","10.0","113.75","352.0","9.0","3060.0"
"","","","","","35.0","35.0","-1123.5","35.0","115.0","28.0","9.0","2610.0"
"","","","","","33.0","33.0","976.8333333333334","33.0","42.142857142857146","337.0","8.0","2460.0"
"","","","","","32.0","32.0","-469.1666666666667","32.0","48.68421052631579","353.0","12.0","1740.0"
"","","","","","34.0","34.0","549.8333333333334","34.0","138.5","383.0","11.0","2670.0"
"","","","","","35.0","35.0","-2935.6666666666665","35.0","334.11764705882354","359.0","18.0","3730.0"
"","","","","","36.0","36.0","-2237.6666666666665","36.0","155.625","378.0","47.0","5150.0"
"","","","","","35.0","35.0","-2413.8333333333335","35.0","193.33333333333334","363.0","7.0","4150.0"
"","","","","","35.0","35.0","-1247.6666666666667","35.0","93.33333333333333","378.0","7.0","3850.0"
"","","","","","35.0","35.0","-381.6666666666667","35.0","102.0","370.0","61.0","3720.0"
"","","","","","35.0","35.0","-607.6666666666666","35.0","70.0","393.0","103.0","2280.0"
"","","","","","35.0","35.0","99.16666666666667","35.0","76.9047619047619","381.0","10.0","2250.0"
"","","","","","34.0","34.0","-244.33333333333334","34.0","56.904761904761905","381.0","38.0","2730.0"
"","","","","","34.0","34.0","146.16666666666666","34.0","25.0","377.0","105.0","2410.0"
"","","","","","34.0","34.0","-648.6666666666666","34.0","106.04166666666667","390.0","27.0","1620.0"
"","","","","","34.0","34.0","-6573.333333333333","34.0","383.0","392.0","95.0","9770.0"
"","","","","","36.0","36.0","-5290.333333333333","36.0","406.3157894736842","455.0","42.0","8510.0"
"","","","","","35.0","35.0","-6196.5","35.0","372.3529411764706","433.0","159.0","9010.0"
"","","","","","37.0","37.0","-6263.0","37.0","409.09090909090907","468.0","13.0","9000.0"
"","","","","","34.0","34.0","-6012.0","34.0","387.14285714285717","534.0","287.0","8790.0"
"","","","","","36.0","36.0","-7311.0","36.0","522.0","440.0","7.0","8840.0"
"","","","","","35.0","35.0","-5737.0","35.0","403.0952380952381","495.0","6.0","8915.0"
"","","","","","37.0","37.0","-5916.0","37.0","453.42105263157896","487.0","9.0","8990.0"
"","","","","","35.0","35.0","-3532.5","35.0","209.58823529411765","432.0","106.0","7310.0"
"","","","","","33.0","33.0","-4584.966666666666","33.0","373.9047619047619","413.0","13.0","7534.0"
"","","","","","36.0","36.0","-6401.0","36.0","406.95454545454544","415.0","49.0","9603.0"
"","","","","","36.0","36.0","-3819.5","36.0","267.77272727272725","450.0","416.0","10706.0"
"","","","","","39.0","39.0","-1699.6666666666667","39.0","197.1578947368421","462.0","153.0","6176.0"
"","","","","","39.0","39.0","-3108.8333333333335","39.0","190.8421052631579","487.0","151.0","6851.0"
"","","","","","41.0","41.0","-3396.0","41.0","250.3684210526316","502.0","122.0","6107.0"
"","","","","","39.0","39.0","-3657.0","39.0","312.30434782608694","464.0","107.0","7187.0"
"","","","","","40.0","40.0","-3594.3333333333335","40.0","202.05555555555554","455.0","27.0","6827.0"
"","","","","","40.0","40.0","-3659.0","40.0","272.6111111111111","454.0","12.0","6557.0"
"","","","","","40.0","40.0","-2532.1666666666665","40.0","205.10526315789474","449.0","7.0","6657.0"
"","","","","","41.0","41.0","-2610.3333333333335","41.0","173.46666666666667","462.0","144.0","7017.0"
"","","","","","41.0","41.0","-2798.6666666666665","41.0","235.33333333333334","496.0","69.0","7063.0"
"","","","","","43.0","43.0","-2023.3333333333333","43.0","171.15","526.0","504.0","3443.0"
"","","","","","42.0","42.0","1265.6666666666667","42.0","32.95652173913044","583.0","101.0","3573.0"
"","","","","","45.0","45.0","3667.3333333333335","45.0","-75.08333333333333","621.0","300.0","673.0"
"","","","","","49.0","49.0","6181.5","49.0","-101.25641025641026","883.0","388.0","-2879.0"
"","","","","","46.0","46.0","9289.0","46.0","-162.15384615384616","1035.0","36.0","-5529.0"
"","","","","","54.0","24.0","60000.0","54.0","-252.76923076923077","1290.0","1236.0","-8824.0"
"","","","","","","","","","","2791.0","1.0","-60000.0"
"2","1170883818684","55","False","True","30.0","30.0","623.5","30.0","37.03703703703704","1344.0","1.0","2010.0"
"","","","","","12.0","12.0","1729.5","12.0","37.708333333333336","651.0","15.0","1200.0"
"","","","","","26.0","26.0","-447.1666666666667","26.0","100.0","38.0","6.0","1965.0"
"","","","","","42.0","42.0","965.8333333333334","42.0","122.14285714285714","510.0","6.0","2470.0"
"","","","","","40.0","40.0","1154.8333333333333","40.0","23.5","529.0","12.0","420.0"
"","","","","","36.0","36.0","570.6666666666666","36.0","30.0","555.0","12.0","400.0"
"","","","","","34.0","34.0","-102.66666666666667","34.0","72.4","470.0","223.0","600.0"
"","","","","","37.0","37.0","578.6333333333333","37.0","42.0","483.0","11.0","680.0"
"","","","","","34.0","34.0","2044.3333333333333","34.0","101.95652173913044","444.0","234.0","2238.0"
"","","","","","34.0","34.0","1533.1","34.0","29.08695652173913","391.0","37.0","1964.0"
"","","","","","34.0","34.0","2532.5","34.0","12.09375","423.0","289.0","26.0"
"","","","","","34.0","34.0","1967.3333333333333","34.0","-34.4054054054054","418.0","31.0","-888.0"
"","","","","","36.0","36.0","3750.8333333333335","36.0","-86.87179487179488","440.0","23.0","-718.0"
"","","","","","38.0","38.0","2692.0","38.0","17.85","440.0","70.0","-704.0"
"","","","","","36.0","36.0","3032.3333333333335","36.0","55.88235294117647","382.0","56.0","815.0"
"","","","","","37.0","37.0","5124.833333333333","37.0","287.06666666666666","472.0","115.0","-2039.0"
"","","","","","41.0","41.0","-3750.3333333333335","41.0","237.8235294117647","446.0","203.0","9213.0"
"","","","","","41.0","41.0","-3451.5","41.0","438.23809523809524","610.0","32.0","7193.0"
